what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.stop",1265955433890
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265955434703
activated,view,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui.ServersView",1265955439687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955440781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955554750
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.run",1265955557500
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265955558078
activated,view,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui.ServersView",1265955598843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955600875
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955600875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955600937
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955638578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955640687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955658468
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955659453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955701187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955702718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955712984
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955714171
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955744390
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265955744406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265955795281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265956244609
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1265956247484
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265956289234
