what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265960635421
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265960635515
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265960635531
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265960635546
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265960635562
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265960644359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265960863625
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265960865937
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265960866000
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265960866000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265960882843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265960883562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265960883593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265960883625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265961159531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265961160359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265962794812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265962808156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265962808187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265962808234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265962809734
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265962816109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265962817765
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1265962817828
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265962828718
