what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.core,3.5.100.v20090821,"org.eclipse.pde.core",1268975280796
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268975281015
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268975281359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268975916078
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268975919578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268975919625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268975920953
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1268975922703
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1268975923328
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1268975923390
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1268975923406
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1268975924031
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1268975926531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268975926859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268975939187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268976145906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268976145968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268976146000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268977549890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268977558015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268977570421
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268977570796
