what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.datatools.connectivity.apache.derby,1.0.100.v200906020900,"org.eclipse.datatools.connectivity.apache.derby",1265870580140
started,bundle,org.eclipse.datatools.enablement.msft.sqlserver,1.0.1.v200906020900,"org.eclipse.datatools.enablement.msft.sqlserver",1265870580312
started,bundle,org.eclipse.datatools.enablement.sqlite,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sqlite",1265870580328
started,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.asa",1265870580343
started,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.1.100.v200906020553,"org.eclipse.datatools.connectivity.sqm.core.ui",1265870581781
started,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v200906020553,"org.eclipse.datatools.connectivity.sqm.server.ui",1265870581890
started,bundle,org.eclipse.datatools.enablement.ingres,1.0.0.v200906111150,"org.eclipse.datatools.enablement.ingres",1265870581968
started,bundle,org.eclipse.datatools.enablement.sybase,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase",1265870582031
opened,view,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v200906020553,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1265870582421
started,bundle,org.eclipse.datatools.sqltools.result,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.result",1265870582656
started,bundle,org.eclipse.datatools.sqltools.result.ui,1.0.1.v200908070830,"org.eclipse.datatools.sqltools.result.ui",1265870582656
opened,view,org.eclipse.datatools.sqltools.result.ui,1.0.1.v200908070830,"org.eclipse.datatools.sqltools.result.resultView",1265870582984
activated,perspective,org.eclipse.datatools.sqltools.sqleditor,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.sqleditor.perspectives.EditorPerspective",1265870583062
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265870583203
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1265870583312
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1265870583312
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v200906020553,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1265870588453
started,bundle,org.eclipse.datatools.connectivity.oda.design.ui,3.2.1.v200908190818,"org.eclipse.datatools.connectivity.oda.design.ui",1265870588546
started,bundle,org.eclipse.datatools.connectivity.oda,3.2.1.v200909031448,"org.eclipse.datatools.connectivity.oda",1265870592093
started,bundle,org.eclipse.birt.report.data.oda.jdbc.ui,2.5.1.v20090821,"org.eclipse.birt.report.data.oda.jdbc.ui",1265870592125
started,bundle,org.eclipse.birt.report.data.bidi.utils,2.5.1.v20090917,"org.eclipse.birt.report.data.bidi.utils",1265870592171
started,bundle,org.eclipse.birt.report.data.oda.jdbc,2.5.1.v20090821,"org.eclipse.birt.report.data.oda.jdbc",1265870592375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265870592562
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265870681765
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265870694125
