what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.server.generic.ui,1.0.405.v200905022002,"org.eclipse.jst.server.generic.ui",1265953400640
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265953448843
opened,editor,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui.editor",1265953452359
activated,editor,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui.editor",1265953452453
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265953483484
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265953485000
closed,editor,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui.editor",1265953485000
activated,view,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui.ServersView",1265953486203
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.run",1265953487406
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265953488781
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265953488781
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1265953536125
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1265953547421
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1265953549390
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1265953549500
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1265953549500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265953549812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265953552156
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1265953553984
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1265953557484
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1265953558484
closed,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1265953558484
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1265953562875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265953566250
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265953602312
