what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.birt.report.debug.ui,2.5.1.v20090821,"org.eclipse.birt.report.debug.ui",1265871712000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871718781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871720484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871722187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871722468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871724828
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v200906020553,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1265871779078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871782109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871782171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871782218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871782296
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1265871785421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871787734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871789093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871789265
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871794218
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871797343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871799531
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v200906020553,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1265871799734
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265871799734
closed,editor,org.eclipse.jpt.ui,2.2.1.v200909020220,"org.eclipse.jpt.ui.internal.editors.PersistenceEditor",1265871799765
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265871799796
closed,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1265871799828
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265872110593
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265872110609
