what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui",1265948431953
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1265948431953
started,bundle,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.ide",1265948431953
started,bundle,org.eclipse.ui.navigator,3.4.1.M20090911-1550,"org.eclipse.ui.navigator",1265948431953
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1265948431953
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1265948431953
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1265948431953
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1265948431953
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1265948431953
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1265948431968
os,sysinfo,,,"win32",1265948431968
arch,sysinfo,,,"x86",1265948431968
ws,sysinfo,,,"win32",1265948431968
locale,sysinfo,,,"en_US",1265948431968
processors,sysinfo,,,"2",1265948431968
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1265948431968
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1265948431968
java.specification.name,sysinfo,,,"Java Platform API Specification",1265948431968
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1265948431968
java.specification.version,sysinfo,,,"1.6",1265948431968
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1265948431968
java.version,sysinfo,,,"1.6.0_18",1265948431968
java.vm.info,sysinfo,,,"mixed mode",1265948431968
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1265948431968
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1265948431968
