what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1268819681843
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1268819681906
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268819683718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268819695859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268819699062
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268819756656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268820061671
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268820061671
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268820061734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268820087343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268820687781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268821474843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268822083984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268822258328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268823268984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268823332890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268824030953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268824030953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268824031062
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268826220843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268826228375
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268842866421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268842871203
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268844181093
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268844181281
