what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265870537593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265870538000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265870539234
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265870567812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265870569625
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.views.showView",1265870569671
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.views.showView",1265870569671
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265870574437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265870578062
started,bundle,org.eclipse.datatools.connectivity,1.1.2.v200908180040,"org.eclipse.datatools.connectivity",1265870578468
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.1.0.v200906020553,"org.eclipse.datatools.connectivity.sqm.core",1265870578484
started,bundle,org.eclipse.datatools.modelbase.sql,1.0.2.v200906022249,"org.eclipse.datatools.modelbase.sql",1265870578562
started,bundle,org.eclipse.datatools.sqltools.editor.core,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.editor.core",1265870579359
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v200906111150,"org.eclipse.datatools.enablement.ingres.ui",1265870579359
started,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.sqleditor",1265870579421
started,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1265870579531
started,bundle,org.eclipse.datatools.sqltools.db.generic,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.generic",1265870579562
started,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase",1265870579562
started,bundle,org.eclipse.datatools.sqltools.db.derby,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby",1265870579640
started,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb,2.5.1.v20090821,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb",1265870579687
started,bundle,org.eclipse.datatools.enablement.sybase.asa.models,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sybase.asa.models",1265870579687
started,bundle,org.eclipse.ui.navigator,3.4.1.M20090911-1550,"org.eclipse.ui.navigator",1265870579687
started,bundle,org.eclipse.datatools.enablement.sybase.models,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sybase.models",1265870579750
started,bundle,org.eclipse.datatools.connectivity.ui,1.1.4.v200908130540,"org.eclipse.datatools.connectivity.ui",1265870579796
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v200906020553,"org.eclipse.datatools.connectivity.ui.dse",1265870579796
