what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1265871143718
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v200906020553,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1265871145796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871162546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871164750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871169171
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871170531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871172562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871172578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871172625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871185953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871194687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871197906
executed,command,org.eclipse.datatools.connectivity.ui,1.1.4.v200908130540,"org.eclipse.datatools.connectivity.commands.addprofile",1265871197937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871203546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871204953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871214218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265871219625
executed,command,org.eclipse.datatools.connectivity.ui,1.1.4.v200908130540,"org.eclipse.datatools.connectivity.commands.import",1265871219656
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1265871230625
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1265871230796
activated,perspective,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.debugger.perspectives.DebuggerPerspective",1265871230937
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265871230984
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1265871231046
executed,command,,,"org.eclipse.datatools.sqltools.debugger.perspectives.DebuggerPerspective",1265871231046
activated,view,org.eclipse.datatools.sqltools.result.ui,1.0.1.v200908070830,"org.eclipse.datatools.sqltools.result.resultView",1265871257781
