what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265872110625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265873607328
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1265873609281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265874083218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265874083234
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265874083281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265874469718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265874470468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265877790218
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265877810187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265877817578
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265877821265
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265877821531
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1265877823031
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265877823265
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265877823406
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1265877825484
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265877825750
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265877825906
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1265877830906
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265877832546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265877908828
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265877908843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265877908906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265880658953
