what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.ui,1.1.101.v200908261807,"org.eclipse.wst.sse.ui",1268986340468
started,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1268986340468
started,bundle,org.eclipse.wst.wsdl.validation,1.1.401.v200902271605,"org.eclipse.wst.wsdl.validation",1268986340531
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1268986340546
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1268986340593
started,bundle,org.eclipse.wst.css.core,1.1.300.v200904131653,"org.eclipse.wst.css.core",1268986340671
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268986353750
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268986353828
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268986365328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268986365343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268986365421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987216843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987218140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987218140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987218359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987222546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987225125
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987225125
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987225796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987226187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987226656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987228312
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987228406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987770359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268987770562
